Year,State,Company,Orchard,Region,Region Wt,Block,Area ha,TotalOrchard Area,Orchard wt,Orchard_Scale,RegionTotal Ha,Row,Tree,Tree#,Variety,Year,Days over 40C,Days over 35C,Total Amount of rain ml since 1 Jan ,No of rain days since 1 Jan ,Days since last rain <5days from assess,Amt rain in last event<5days from assess,Days since last rain >5days from assess,Amt rain in last event>5days from assess,Total rain Jan mm,No rain days Jan,Total rain Feb mm,No rain days Feb,Rain 1st week Jan,Rain 2nd week  Jan,Rain 3rd week  Jan,Rain 4th week  Jan,Rain within 7 days of assessment,Rain within 10 days of assessment,HR assessed,Root stock,Row spacing,Tree spacing,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HullRot_WTD,HullRotJOhull,HR comboF,Hull split,LLDB dead branches,LLDBYellowing,LLDB combo,Gumtrunk,Gumscaffold,Gumtree crotch,Trunkcankers,Twig canker,Foamy canker,TD combo,Wilting - whole tree decline,Wilting - one scaffold,Wiltcombo,Anthracnose - nut,Anthracnose - leaf,Anthracnose combo,Bacterial spot - nut,Bacterial spot - leaf,Bacterial spot combo,Scab - nut,Scab - leaf,Scab combo,Rust,Shot Hole - nut,Shot Hole - leaf,Shotholecombo,Alternaria leaf spot,Unknown leaf spot/ symptom,Unknown fruit spot/ symptom,Unknown fruit gum
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,14,21,24,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,14,34,25,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,16,43,31,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,16,51,32,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,16,55,33,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,16,71,34,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,18,12,35,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,18,38,36,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,18,47,37,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,18,68,38,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,24,12,42,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,24,47,43,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,28,38,48,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,30,17,49,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,1,42,147,0.097004091,0.873036822,7910,30,76,50,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,1,18,1,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,1,32,2,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Not Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,1,35,3,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,1,44,4,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,1,59,5,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,1,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,5,8,9,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,5,21,10,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Not Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,5,32,11,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Not Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,9,3,15,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,9,38,16,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,9,56,17,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,11,3,18,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,11,44,19,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,15,11,25,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Not Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,17,2,26,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,17,8,27,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,17,44,28,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,17,50,29,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,19,1,34,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,19,2,35,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,19,20,36,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,19,44,37,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,19,59,38,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,21,8,39,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,21,41,40,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,3,28,147,0.097004091,0.873036822,7910,25,20,44,NP,2002,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Not Split,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,SA,,Walker Flat Almonds,Riverland,0.199435228,4,36,147,0.097004091,0.873036822,7910,2,51,3,NP,2017,1,4,7.6,5,3,0.6,12,0.2,7.6,5,0,0,6.8,0.2,0.2,0.4,0.6,0.6,24.1.20,Nemaguard,7,5.5,Drip,Broad acre,Nil,Propiconazole ,"Mancozeb, Chlorothalonil",Propiconazole,Propiconazole,"Fluopyram/Trifloxystrobin, Pyraclostrobin/Fluxapyroxad",Nil,Nil,Nil,,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
