Year,State,Company,Orchard,Region,Region Wt,Block,Area ha,TotalOrchard Area,Orchard wt,Orchard_Scale,RegionTotal Ha,Row,Tree,Tree#,Variety,Days over 40C,Days over 35C,Total Amount of rain ml since 1 Jan ,No of rain days since 1 Jan ,Days since last rain <5days from assess,Amt rain in last event<5days from assess,Days since last rain >5days from assess,Amt rain in last event>5days from assess,Total rain Jan mm,No rain days Jan,Total rain Feb mm,No rain days Feb,Rain 1st week Jan,Rain 2nd week  Jan,Rain 3rd week  Jan,Rain 4th week  Jan,Rain within 7 days of assessment,Rain within 10 days of assessment,HR assessed,Root stock,Row spacing,Tree spacing,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HullRot_WTD,HullRotJOhull,HR comboF,Hull split,LLDB dead branches,LLDBYellowing,LLDB combo,Gumtrunk,Gumscaffold,Gumtree crotch,Trunkcankers,Twig canker,Foamy canker,TD combo,Wilting - whole tree decline,Wilting - one scaffold,Wiltcombo,Anthracnose - nut,Anthracnose - leaf,Anthracnose combo,Bacterial spot - nut,Bacterial spot - leaf,Bacterial spot combo,Scab - nut,Scab - leaf,Scab combo,Rust,Shot Hole - nut,Shot Hole - leaf,Shotholecombo,Alternaria leaf spot,Unknown leaf spot/ symptom,Unknown fruit spot/ symptom,Unknown fruit gum
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,11,9,#N/A,0.084466148,0.760195328,7910,7,33,6,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Bright's Hybrid,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,1,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,11,9,#N/A,0.084466148,0.760195328,7910,15,33,11,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Bright's Hybrid,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,11,9,#N/A,0.084466148,0.760195328,7910,17,43,13,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Bright's Hybrid,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,11,9,#N/A,0.084466148,0.760195328,7910,12,13,8,Price,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Bright's Hybrid,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,11,9,#N/A,0.084466148,0.760195328,7910,8,26,7,Price,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Bright's Hybrid,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,11,9,#N/A,0.084466148,0.760195328,7910,16,33,12,Price,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Bright's Hybrid,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,7,45,4,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,15,10,8,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,23,27,11,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,27,19,14,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,27,53,15,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,4,13,2,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,4,32,3,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,8,3,5,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,12,53,7,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,16,16,9,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,20,8,10,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,24,48,12,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,26,29,13,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,1,50,1,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,15,8,#N/A,0.084466148,0.760195328,7910,9,24,6,Price,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,23,11,10,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,23,27,11,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,9,3,4,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,27,24,12,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,5,13,2,Carmel,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,14,11,7,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,14,40,8,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,4,32,1,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,10,16,5,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,12,40,6,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,22,16,9,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,1,1,Split,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,32,1,13,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,34,29,14,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,36,16,15,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2018.19,Vic,Nutwood,Nutwood,Riverland,0.199435228,16,11,#N/A,0.084466148,0.760195328,7910,36,53,16,NP,10,19,3,3,2,2.2,8,2.6,3,3,0,0,0,0,0.4,2.2,2.2,2.6,29.1.19,Nemaguard,7.3,6.5,Drip,Broad acre,Nil,Nil,"Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil","Mancozeb, Azoxystrobin/Tebuconazole, chlorothalonil",Fluopyram/Trifloxystrobin,"Rhizovator PC,  Bacstim",Foliar seaweed,RDI,,0,1,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
